# Source Data for Fig. 5, Quantum-Resistant Quantum Teleportation
# m=30, s=2, a=0.3, b=2.7, ||b1||=10, d_i=2, T_coh=20 s
# maximum at t* = 16.40 s with P_joint = 0.6450 (printed on the figure as 16 s and 0.645)
time_s,P_LWE,P_SWAP,P_joint
106.100000,0.9989846488,0.5024833491,0.5019731520
106.150000,0.9989859292,0.5024771485,0.5019676011
106.200000,0.9989872074,0.5024709634,0.5019620645
106.250000,0.9989884835,0.5024647937,0.5019565422
106.300000,0.9989897574,0.5024586394,0.5019510342
106.350000,0.9989910290,0.5024525005,0.5019455405
106.400000,0.9989922986,0.5024463769,0.5019400609
106.450000,0.9989935659,0.5024402686,0.5019345955
106.500000,0.9989948311,0.5024341755,0.5019291443
106.550000,0.9989960941,0.5024280977,0.5019237071
106.600000,0.9989973550,0.5024220350,0.5019182840
106.650000,0.9989986137,0.5024159875,0.5019128750
106.700000,0.9989998702,0.5024099551,0.5019074799
106.750000,0.9990011247,0.5024039377,0.5019020988
106.800000,0.9990023770,0.5023979354,0.5018967316
106.850000,0.9990036271,0.5023919480,0.5018913783
106.900000,0.9990048752,0.5023859756,0.5018860388
106.950000,0.9990061211,0.5023800181,0.5018807132
107.000000,0.9990073649,0.5023740755,0.5018754013
107.050000,0.9990086065,0.5023681477,0.5018701032
107.100000,0.9990098461,0.5023622347,0.5018648188
107.150000,0.9990110836,0.5023563365,0.5018595481
107.200000,0.9990123190,0.5023504531,0.5018542910
107.250000,0.9990135522,0.5023445843,0.5018490476
107.300000,0.9990147834,0.5023387301,0.5018438177
107.350000,0.9990160125,0.5023328906,0.5018386013
107.400000,0.9990172395,0.5023270657,0.5018333985
107.450000,0.9990184644,0.5023212553,0.5018282091
107.500000,0.9990196873,0.5023154594,0.5018230331
107.550000,0.9990209081,0.5023096779,0.5018178706
107.600000,0.9990221268,0.5023039110,0.5018127214
107.650000,0.9990233435,0.5022981584,0.5018075856
107.700000,0.9990245581,0.5022924202,0.5018024631
107.750000,0.9990257707,0.5022866963,0.5017973538
107.800000,0.9990269812,0.5022809867,0.5017922578
107.850000,0.9990281897,0.5022752913,0.5017871750
107.900000,0.9990293961,0.5022696102,0.5017821054
107.950000,0.9990306005,0.5022639433,0.5017770488
108.000000,0.9990318029,0.5022582905,0.5017720054
108.050000,0.9990330032,0.5022526518,0.5017669751
108.100000,0.9990342016,0.5022470272,0.5017619578
108.150000,0.9990353979,0.5022414166,0.5017569535
108.200000,0.9990365922,0.5022358201,0.5017519622
108.250000,0.9990377845,0.5022302375,0.5017469838
108.300000,0.9990389747,0.5022246689,0.5017420183
108.350000,0.9990401630,0.5022191142,0.5017370657
108.400000,0.9990413493,0.5022135733,0.5017321259
108.450000,0.9990425336,0.5022080463,0.5017271990
108.500000,0.9990437159,0.5022025331,0.5017222848
108.550000,0.9990448963,0.5021970336,0.5017173834
108.600000,0.9990460746,0.5021915479,0.5017124946
108.650000,0.9990472510,0.5021860759,0.5017076186
108.700000,0.9990484254,0.5021806175,0.5017027552
108.750000,0.9990495979,0.5021751728,0.5016979044
108.800000,0.9990507684,0.5021697416,0.5016930662
108.850000,0.9990519369,0.5021643241,0.5016882406
108.900000,0.9990531035,0.5021589200,0.5016834275
108.950000,0.9990542681,0.5021535294,0.5016786268
109.000000,0.9990554308,0.5021481523,0.5016738387
109.050000,0.9990565915,0.5021427887,0.5016690629
109.100000,0.9990577503,0.5021374384,0.5016642995
109.150000,0.9990589072,0.5021321015,0.5016595486
109.200000,0.9990600621,0.5021267779,0.5016548099
109.250000,0.9990612151,0.5021214676,0.5016500835
109.300000,0.9990623662,0.5021161705,0.5016453694
109.350000,0.9990635154,0.5021108867,0.5016406676
109.400000,0.9990646627,0.5021056161,0.5016359780
109.450000,0.9990658080,0.5021003586,0.5016313005
109.500000,0.9990669515,0.5020951143,0.5016266352
109.550000,0.9990680930,0.5020898830,0.5016219820
109.600000,0.9990692327,0.5020846648,0.5016173409
109.650000,0.9990703705,0.5020794597,0.5016127118
109.700000,0.9990715063,0.5020742675,0.5016080948
109.750000,0.9990726403,0.5020690883,0.5016034897
109.800000,0.9990737724,0.5020639221,0.5015988966
109.850000,0.9990749027,0.5020587687,0.5015943155
109.900000,0.9990760310,0.5020536282,0.5015897463
109.950000,0.9990771575,0.5020485006,0.5015851889
110.000000,0.9990782822,0.5020433857,0.5015806434
110.050000,0.9990794049,0.5020382836,0.5015761097
110.100000,0.9990805258,0.5020331943,0.5015715877
110.150000,0.9990816449,0.5020281177,0.5015670776
110.200000,0.9990827621,0.5020230537,0.5015625791
110.250000,0.9990838775,0.5020180024,0.5015580924
110.300000,0.9990849910,0.5020129637,0.5015536173
110.350000,0.9990861027,0.5020079375,0.5015491538
110.400000,0.9990872125,0.5020029240,0.5015447020
110.450000,0.9990883205,0.5019979229,0.5015402617
110.500000,0.9990894267,0.5019929343,0.5015358330
110.550000,0.9990905311,0.5019879582,0.5015314158
110.600000,0.9990916336,0.5019829945,0.5015270101
110.650000,0.9990927344,0.5019780432,0.5015226158
110.700000,0.9990938333,0.5019731043,0.5015182330
110.750000,0.9990949304,0.5019681777,0.5015138616
110.800000,0.9990960257,0.5019632634,0.5015095015
110.850000,0.9990971192,0.5019583614,0.5015051528
110.900000,0.9990982109,0.5019534716,0.5015008155
110.950000,0.9990993009,0.5019485940,0.5014964894
111.000000,0.9991003890,0.5019437286,0.5014921745
111.050000,0.9991014754,0.5019388754,0.5014878709
111.100000,0.9991025599,0.5019340342,0.5014835785
111.150000,0.9991036427,0.5019292052,0.5014792973
111.200000,0.9991047237,0.5019243882,0.5014750272
111.250000,0.9991058030,0.5019195832,0.5014707682
111.300000,0.9991068805,0.5019147903,0.5014665204
111.350000,0.9991079562,0.5019100093,0.5014622836
111.400000,0.9991090301,0.5019052402,0.5014580578
111.450000,0.9991101023,0.5019004831,0.5014538430
111.500000,0.9991111728,0.5018957378,0.5014496392
111.550000,0.9991122415,0.5018910044,0.5014454464
111.600000,0.9991133084,0.5018862828,0.5014412644
111.650000,0.9991143737,0.5018815729,0.5014370934
111.700000,0.9991154371,0.5018768749,0.5014329332
111.750000,0.9991164989,0.5018721886,0.5014287839
111.800000,0.9991175589,0.5018675139,0.5014246454
111.850000,0.9991186172,0.5018628510,0.5014205177
111.900000,0.9991196737,0.5018581997,0.5014164007
111.950000,0.9991207286,0.5018535600,0.5014122945
112.000000,0.9991217817,0.5018489319,0.5014081989
112.050000,0.9991228331,0.5018443153,0.5014041141
112.100000,0.9991238828,0.5018397103,0.5014000399
112.150000,0.9991249308,0.5018351167,0.5013959763
112.200000,0.9991259771,0.5018305347,0.5013919233
112.250000,0.9991270217,0.5018259641,0.5013878809
112.300000,0.9991280646,0.5018214048,0.5013838490
112.350000,0.9991291058,0.5018168570,0.5013798276
112.400000,0.9991301453,0.5018123206,0.5013758168
112.450000,0.9991311832,0.5018077954,0.5013718164
112.500000,0.9991322193,0.5018032816,0.5013678264
112.550000,0.9991332538,0.5017987790,0.5013638468
112.600000,0.9991342866,0.5017942877,0.5013598776
112.650000,0.9991353177,0.5017898075,0.5013559188
112.700000,0.9991363472,0.5017853386,0.5013519703
112.750000,0.9991373750,0.5017808808,0.5013480321
112.800000,0.9991384011,0.5017764342,0.5013441042
112.850000,0.9991394256,0.5017719987,0.5013401865
112.900000,0.9991404484,0.5017675742,0.5013362791
112.950000,0.9991414696,0.5017631608,0.5013323819
113.000000,0.9991424891,0.5017587584,0.5013284948
113.050000,0.9991435070,0.5017543670,0.5013246179
113.100000,0.9991445233,0.5017499865,0.5013207511
113.150000,0.9991455379,0.5017456170,0.5013168944
113.200000,0.9991465508,0.5017412584,0.5013130478
113.250000,0.9991475622,0.5017369107,0.5013092112
113.300000,0.9991485719,0.5017325739,0.5013053847
113.350000,0.9991495800,0.5017282479,0.5013015681
113.400000,0.9991505864,0.5017239326,0.5012977615
113.450000,0.9991515913,0.5017196282,0.5012939649
113.500000,0.9991525945,0.5017153345,0.5012901782
113.550000,0.9991535961,0.5017110515,0.5012864013
113.600000,0.9991545962,0.5017067792,0.5012826344
113.650000,0.9991555946,0.5017025176,0.5012788773
113.700000,0.9991565914,0.5016982666,0.5012751300
113.750000,0.9991575866,0.5016940263,0.5012713925
113.800000,0.9991585802,0.5016897965,0.5012676648
113.850000,0.9991595722,0.5016855773,0.5012639468
113.900000,0.9991605627,0.5016813686,0.5012602385
113.950000,0.9991615515,0.5016771704,0.5012565400
114.000000,0.9991625388,0.5016729827,0.5012528511
114.050000,0.9991635245,0.5016688055,0.5012491718
114.100000,0.9991645086,0.5016646387,0.5012455022
114.150000,0.9991654911,0.5016604823,0.5012418422
114.200000,0.9991664721,0.5016563363,0.5012381917
114.250000,0.9991674515,0.5016522006,0.5012345508
114.300000,0.9991684294,0.5016480753,0.5012309195
114.350000,0.9991694057,0.5016439602,0.5012272976
114.400000,0.9991703804,0.5016398555,0.5012236852
114.450000,0.9991713536,0.5016357609,0.5012200822
114.500000,0.9991723252,0.5016316766,0.5012164887
114.550000,0.9991732953,0.5016276025,0.5012129046
114.600000,0.9991742638,0.5016235386,0.5012093299
114.650000,0.9991752308,0.5016194848,0.5012057645
114.700000,0.9991761963,0.5016154412,0.5012022085
114.750000,0.9991771602,0.5016114076,0.5011986618
114.800000,0.9991781226,0.5016073841,0.5011951243
114.850000,0.9991790834,0.5016033707,0.5011915962
114.900000,0.9991800428,0.5015993673,0.5011880772
114.950000,0.9991810006,0.5015953739,0.5011845675
115.000000,0.9991819569,0.5015913904,0.5011810670
115.050000,0.9991829116,0.5015874169,0.5011775757
115.100000,0.9991838649,0.5015834533,0.5011740934
115.150000,0.9991848167,0.5015794996,0.5011706204
115.200000,0.9991857669,0.5015755558,0.5011671564
115.250000,0.9991867156,0.5015716218,0.5011637015
115.300000,0.9991876629,0.5015676977,0.5011602556
115.350000,0.9991886086,0.5015637833,0.5011568188
115.400000,0.9991895529,0.5015598788,0.5011533910
115.450000,0.9991904956,0.5015559839,0.5011499722
115.500000,0.9991914369,0.5015520988,0.5011465623
115.550000,0.9991923767,0.5015482234,0.5011431614
115.600000,0.9991933150,0.5015443577,0.5011397694
115.650000,0.9991942518,0.5015405016,0.5011363863
115.700000,0.9991951871,0.5015366552,0.5011330120
115.750000,0.9991961210,0.5015328183,0.5011296466
115.800000,0.9991970534,0.5015289911,0.5011262901
115.850000,0.9991979843,0.5015251734,0.5011229423
115.900000,0.9991989137,0.5015213652,0.5011196033
115.950000,0.9991998417,0.5015175666,0.5011162731
116.000000,0.9992007683,0.5015137774,0.5011129516
116.050000,0.9992016933,0.5015099977,0.5011096389
116.100000,0.9992026170,0.5015062274,0.5011063348
116.150000,0.9992035391,0.5015024665,0.5011030394
116.200000,0.9992044599,0.5014987150,0.5010997527
116.250000,0.9992053791,0.5014949729,0.5010964746
116.300000,0.9992062970,0.5014912402,0.5010932050
116.350000,0.9992072134,0.5014875167,0.5010899441
116.400000,0.9992081283,0.5014838026,0.5010866917
116.450000,0.9992090418,0.5014800977,0.5010834479
116.500000,0.9992099539,0.5014764021,0.5010802126
116.550000,0.9992108646,0.5014727157,0.5010769858
116.600000,0.9992117738,0.5014690385,0.5010737675
116.650000,0.9992126816,0.5014653705,0.5010705576
116.700000,0.9992135880,0.5014617116,0.5010673561
116.750000,0.9992144930,0.5014580619,0.5010641631
116.800000,0.9992153966,0.5014544213,0.5010609785
116.850000,0.9992162987,0.5014507898,0.5010578022
116.900000,0.9992171995,0.5014471674,0.5010546342
116.950000,0.9992180988,0.5014435540,0.5010514746
117.000000,0.9992189967,0.5014399496,0.5010483233
117.050000,0.9992198933,0.5014363542,0.5010451803
117.100000,0.9992207884,0.5014327678,0.5010420456
117.150000,0.9992216822,0.5014291904,0.5010389191
117.200000,0.9992225745,0.5014256218,0.5010358008
117.250000,0.9992234655,0.5014220622,0.5010326907
117.300000,0.9992243550,0.5014185115,0.5010295888
117.350000,0.9992252432,0.5014149697,0.5010264950
117.400000,0.9992261300,0.5014114367,0.5010234094
117.450000,0.9992270155,0.5014079125,0.5010203319
117.500000,0.9992278995,0.5014043971,0.5010172625
117.550000,0.9992287822,0.5014008905,0.5010142012
117.600000,0.9992296635,0.5013973926,0.5010111479
117.650000,0.9992305434,0.5013939035,0.5010081027
117.700000,0.9992314220,0.5013904231,0.5010050655
117.750000,0.9992322992,0.5013869514,0.5010020362
117.800000,0.9992331751,0.5013834883,0.5009990150
117.850000,0.9992340496,0.5013800339,0.5009960017
117.900000,0.9992349227,0.5013765882,0.5009929963
117.950000,0.9992357945,0.5013731510,0.5009899989
118.000000,0.9992366649,0.5013697224,0.5009870093
118.050000,0.9992375340,0.5013663024,0.5009840276
118.100000,0.9992384018,0.5013628909,0.5009810538
118.150000,0.9992392682,0.5013594879,0.5009780878
118.200000,0.9992401333,0.5013560934,0.5009751296
118.250000,0.9992409970,0.5013527074,0.5009721792
118.300000,0.9992418594,0.5013493299,0.5009692366
118.350000,0.9992427205,0.5013459608,0.5009663017
118.400000,0.9992435802,0.5013426001,0.5009633746
118.450000,0.9992444386,0.5013392478,0.5009604552
118.500000,0.9992452957,0.5013359038,0.5009575435
118.550000,0.9992461515,0.5013325683,0.5009546394
118.600000,0.9992470059,0.5013292410,0.5009517430
118.650000,0.9992478591,0.5013259220,0.5009488543
118.700000,0.9992487109,0.5013226114,0.5009459732
118.750000,0.9992495614,0.5013193090,0.5009430996
118.800000,0.9992504106,0.5013160148,0.5009402337
118.850000,0.9992512585,0.5013127289,0.5009373753
118.900000,0.9992521051,0.5013094512,0.5009345244
118.950000,0.9992529504,0.5013061816,0.5009316811
119.000000,0.9992537944,0.5013029203,0.5009288452
119.050000,0.9992546371,0.5012996670,0.5009260169
119.100000,0.9992554785,0.5012964219,0.5009231960
119.150000,0.9992563187,0.5012931849,0.5009203825
119.200000,0.9992571575,0.5012899560,0.5009175765
119.250000,0.9992579950,0.5012867351,0.5009147779
119.300000,0.9992588313,0.5012835223,0.5009119867
119.350000,0.9992596663,0.5012803175,0.5009092028
119.400000,0.9992605000,0.5012771207,0.5009064263
119.450000,0.9992613324,0.5012739319,0.5009036571
119.500000,0.9992621636,0.5012707510,0.5009008952
119.550000,0.9992629935,0.5012675781,0.5008981407
119.600000,0.9992638221,0.5012644131,0.5008953934
119.650000,0.9992646495,0.5012612561,0.5008926533
119.700000,0.9992654756,0.5012581069,0.5008899205
119.750000,0.9992663004,0.5012549655,0.5008871950
119.800000,0.9992671240,0.5012518320,0.5008844766
119.850000,0.9992679463,0.5012487064,0.5008817654
119.900000,0.9992687674,0.5012455885,0.5008790614
119.950000,0.9992695872,0.5012424784,0.5008763645
120.000000,0.9992704058,0.5012393761,0.5008736747
120.050000,0.9992712231,0.5012362815,0.5008709921
120.100000,0.9992720392,0.5012331947,0.5008683165
120.150000,0.9992728540,0.5012301155,0.5008656481
120.200000,0.9992736676,0.5012270441,0.5008629867
120.250000,0.9992744800,0.5012239803,0.5008603323
120.300000,0.9992752911,0.5012209242,0.5008576849
120.350000,0.9992761010,0.5012178757,0.5008550446
120.400000,0.9992769097,0.5012148348,0.5008524112
120.450000,0.9992777171,0.5012118015,0.5008497848
120.500000,0.9992785233,0.5012087758,0.5008471653
120.550000,0.9992793283,0.5012057576,0.5008445528
120.600000,0.9992801321,0.5012027470,0.5008419472
120.650000,0.9992809347,0.5011997439,0.5008393485
120.700000,0.9992817360,0.5011967483,0.5008367567
120.750000,0.9992825361,0.5011937601,0.5008341717
120.800000,0.9992833350,0.5011907795,0.5008315936
120.850000,0.9992841327,0.5011878062,0.5008290223
120.900000,0.9992849292,0.5011848404,0.5008264578
120.950000,0.9992857245,0.5011818820,0.5008239001
121.000000,0.9992865186,0.5011789310,0.5008213492
121.050000,0.9992873115,0.5011759874,0.5008188050
121.100000,0.9992881032,0.5011730511,0.5008162676
121.150000,0.9992888938,0.5011701221,0.5008137369
121.200000,0.9992896831,0.5011672004,0.5008112129
121.250000,0.9992904712,0.5011642861,0.5008086956
121.300000,0.9992912581,0.5011613790,0.5008061850
121.350000,0.9992920439,0.5011584792,0.5008036810
121.400000,0.9992928284,0.5011555866,0.5008011836
121.450000,0.9992936118,0.5011527012,0.5007986929
121.500000,0.9992943940,0.5011498231,0.5007962088
121.550000,0.9992951751,0.5011469521,0.5007937313
121.600000,0.9992959549,0.5011440883,0.5007912603
121.650000,0.9992967336,0.5011412317,0.5007887959
121.700000,0.9992975111,0.5011383822,0.5007863380
121.750000,0.9992982875,0.5011355398,0.5007838867
121.800000,0.9992990627,0.5011327045,0.5007814418
121.850000,0.9992998367,0.5011298762,0.5007790035
121.900000,0.9993006095,0.5011270551,0.5007765716
121.950000,0.9993013812,0.5011242410,0.5007741462
122.000000,0.9993021518,0.5011214339,0.5007717272
122.050000,0.9993029212,0.5011186338,0.5007693146
122.100000,0.9993036894,0.5011158407,0.5007669084
122.150000,0.9993044565,0.5011130546,0.5007645086
122.200000,0.9993052224,0.5011102754,0.5007621152
122.250000,0.9993059872,0.5011075032,0.5007597282
122.300000,0.9993067509,0.5011047379,0.5007573475
122.350000,0.9993075134,0.5011019795,0.5007549731
122.400000,0.9993082747,0.5010992280,0.5007526050
122.450000,0.9993090350,0.5010964833,0.5007502432
122.500000,0.9993097941,0.5010937456,0.5007478877
122.550000,0.9993105520,0.5010910146,0.5007455384
122.600000,0.9993113089,0.5010882905,0.5007431954
122.650000,0.9993120646,0.5010855732,0.5007408586
122.700000,0.9993128191,0.5010828626,0.5007385281
122.750000,0.9993135726,0.5010801588,0.5007362037
122.800000,0.9993143249,0.5010774618,0.5007338855
122.850000,0.9993150761,0.5010747715,0.5007315735
122.900000,0.9993158262,0.5010720879,0.5007292676
122.950000,0.9993165752,0.5010694111,0.5007269678
123.000000,0.9993173231,0.5010667409,0.5007246742
123.050000,0.9993180698,0.5010640774,0.5007223867
123.100000,0.9993188155,0.5010614205,0.5007201052
123.150000,0.9993195600,0.5010587703,0.5007178298
123.200000,0.9993203034,0.5010561266,0.5007155605
123.250000,0.9993210458,0.5010534896,0.5007132972
123.300000,0.9993217870,0.5010508592,0.5007110400
123.350000,0.9993225271,0.5010482353,0.5007087887
123.400000,0.9993232661,0.5010456180,0.5007065435
123.450000,0.9993240041,0.5010430072,0.5007043042
123.500000,0.9993247409,0.5010404030,0.5007020709
123.550000,0.9993254767,0.5010378052,0.5006998435
123.600000,0.9993262113,0.5010352139,0.5006976221
123.650000,0.9993269449,0.5010326291,0.5006954066
123.700000,0.9993276774,0.5010300508,0.5006931969
123.750000,0.9993284088,0.5010274789,0.5006909932
123.800000,0.9993291391,0.5010249134,0.5006887954
123.850000,0.9993298684,0.5010223543,0.5006866034
123.900000,0.9993305965,0.5010198016,0.5006844172
123.950000,0.9993313236,0.5010172553,0.5006822369
124.000000,0.9993320496,0.5010147153,0.5006800624
124.050000,0.9993327746,0.5010121817,0.5006778936
124.100000,0.9993334985,0.5010096544,0.5006757307
124.150000,0.9993342213,0.5010071334,0.5006735735
124.200000,0.9993349430,0.5010046187,0.5006714221
124.250000,0.9993356637,0.5010021103,0.5006692764
124.300000,0.9993363834,0.5009996082,0.5006671365
124.350000,0.9993371019,0.5009971123,0.5006650023
124.400000,0.9993378194,0.5009946226,0.5006628737
124.450000,0.9993385359,0.5009921392,0.5006607508
124.500000,0.9993392513,0.5009896619,0.5006586336
124.550000,0.9993399656,0.5009871908,0.5006565221
124.600000,0.9993406789,0.5009847259,0.5006544162
124.650000,0.9993413912,0.5009822672,0.5006523159
124.700000,0.9993421024,0.5009798146,0.5006502212
124.750000,0.9993428126,0.5009773681,0.5006481321
124.800000,0.9993435217,0.5009749278,0.5006460486
124.850000,0.9993442298,0.5009724935,0.5006439706
124.900000,0.9993449368,0.5009700653,0.5006418983
124.950000,0.9993456428,0.5009676432,0.5006398314
125.000000,0.9993463478,0.5009652271,0.5006377701
125.050000,0.9993470518,0.5009628170,0.5006357142
125.100000,0.9993477547,0.5009604130,0.5006336639
125.150000,0.9993484566,0.5009580149,0.5006316190
125.200000,0.9993491574,0.5009556229,0.5006295797
125.250000,0.9993498573,0.5009532368,0.5006275457
125.300000,0.9993505561,0.5009508567,0.5006255172
125.350000,0.9993512539,0.5009484825,0.5006234942
125.400000,0.9993519507,0.5009461143,0.5006214765
125.450000,0.9993526464,0.5009437520,0.5006194642
125.500000,0.9993533412,0.5009413955,0.5006174574
125.550000,0.9993540349,0.5009390450,0.5006154558
125.600000,0.9993547276,0.5009367003,0.5006134597
125.650000,0.9993554193,0.5009343615,0.5006114689
125.700000,0.9993561101,0.5009320285,0.5006094834
125.750000,0.9993567998,0.5009297013,0.5006075032
125.800000,0.9993574885,0.5009273800,0.5006055283
125.850000,0.9993581761,0.5009250644,0.5006035588
125.900000,0.9993588628,0.5009227546,0.5006015945
125.950000,0.9993595485,0.5009204506,0.5005996354
126.000000,0.9993602332,0.5009181524,0.5005976816
126.050000,0.9993609169,0.5009158599,0.5005957330
126.100000,0.9993615997,0.5009135731,0.5005937897
126.150000,0.9993622814,0.5009112920,0.5005918515
126.200000,0.9993629621,0.5009090166,0.5005899186
126.250000,0.9993636419,0.5009067469,0.5005879908
126.300000,0.9993643206,0.5009044829,0.5005860682
126.350000,0.9993649984,0.5009022245,0.5005841508
126.400000,0.9993656752,0.5008999718,0.5005822385
126.450000,0.9993663510,0.5008977246,0.5005803313
126.500000,0.9993670259,0.5008954831,0.5005784292
126.550000,0.9993676997,0.5008932472,0.5005765323
126.600000,0.9993683726,0.5008910169,0.5005746404
126.650000,0.9993690445,0.5008887921,0.5005727536
126.700000,0.9993697155,0.5008865729,0.5005708719
126.750000,0.9993703854,0.5008843593,0.5005689952
126.800000,0.9993710544,0.5008821511,0.5005671235
126.850000,0.9993717225,0.5008799485,0.5005652569
126.900000,0.9993723896,0.5008777514,0.5005633953
126.950000,0.9993730557,0.5008755597,0.5005615386
127.000000,0.9993737208,0.5008733736,0.5005596870
127.050000,0.9993743850,0.5008711929,0.5005578403
127.100000,0.9993750483,0.5008690176,0.5005559986
127.150000,0.9993757105,0.5008668478,0.5005541619
127.200000,0.9993763719,0.5008646834,0.5005523300
127.250000,0.9993770322,0.5008625243,0.5005505031
127.300000,0.9993776917,0.5008603707,0.5005486812
127.350000,0.9993783502,0.5008582225,0.5005468641
127.400000,0.9993790077,0.5008560796,0.5005450518
127.450000,0.9993796643,0.5008539421,0.5005432445
127.500000,0.9993803199,0.5008518099,0.5005414420
127.550000,0.9993809746,0.5008496830,0.5005396444
127.600000,0.9993816284,0.5008475615,0.5005378516
127.650000,0.9993822812,0.5008454452,0.5005360636
127.700000,0.9993829331,0.5008433342,0.5005342804
127.750000,0.9993835841,0.5008412285,0.5005325020
127.800000,0.9993842341,0.5008391281,0.5005307284
127.850000,0.9993848832,0.5008370329,0.5005289596
127.900000,0.9993855313,0.5008349429,0.5005271956
127.950000,0.9993861786,0.5008328582,0.5005254362
128.000000,0.9993868249,0.5008307786,0.5005236817
128.050000,0.9993874703,0.5008287043,0.5005219318
128.100000,0.9993881147,0.5008266351,0.5005201867
128.150000,0.9993887583,0.5008245711,0.5005184462
128.200000,0.9993894009,0.5008225123,0.5005167105
128.250000,0.9993900426,0.5008204585,0.5005149794
128.300000,0.9993906834,0.5008184100,0.5005132530
128.350000,0.9993913232,0.5008163665,0.5005115312
128.400000,0.9993919622,0.5008143281,0.5005098141
128.450000,0.9993926002,0.5008122948,0.5005081016
128.500000,0.9993932374,0.5008102666,0.5005063937
128.550000,0.9993938736,0.5008082435,0.5005046904
128.600000,0.9993945089,0.5008062254,0.5005029917
128.650000,0.9993951433,0.5008042124,0.5005012976
128.700000,0.9993957768,0.5008022044,0.5004996081
128.750000,0.9993964095,0.5008002013,0.5004979231
128.800000,0.9993970412,0.5007982033,0.5004962426
128.850000,0.9993976720,0.5007962103,0.5004945667
128.900000,0.9993983019,0.5007942223,0.5004928954
128.950000,0.9993989309,0.5007922392,0.5004912285
129.000000,0.9993995591,0.5007902611,0.5004895661
129.050000,0.9994001863,0.5007882879,0.5004879082
129.100000,0.9994008126,0.5007863196,0.5004862548
129.150000,0.9994014381,0.5007843563,0.5004846059
129.200000,0.9994020627,0.5007823979,0.5004829614
129.250000,0.9994026864,0.5007804443,0.5004813213
129.300000,0.9994033092,0.5007784956,0.5004796857
129.350000,0.9994039311,0.5007765518,0.5004780545
129.400000,0.9994045521,0.5007746129,0.5004764277
129.450000,0.9994051723,0.5007726788,0.5004748053
129.500000,0.9994057916,0.5007707495,0.5004731873
129.550000,0.9994064100,0.5007688250,0.5004715736
129.600000,0.9994070275,0.5007669053,0.5004699643
129.650000,0.9994076442,0.5007649905,0.5004683594
129.700000,0.9994082600,0.5007630804,0.5004667588
129.750000,0.9994088749,0.5007611751,0.5004651626
129.800000,0.9994094889,0.5007592745,0.5004635706
129.850000,0.9994101021,0.5007573787,0.5004619830
129.900000,0.9994107144,0.5007554876,0.5004603996
129.950000,0.9994113259,0.5007536012,0.5004588206
130.000000,0.9994119365,0.5007517196,0.5004572458
130.050000,0.9994125462,0.5007498426,0.5004556752
130.100000,0.9994131551,0.5007479704,0.5004541090
130.150000,0.9994137631,0.5007461028,0.5004525469
130.200000,0.9994143703,0.5007442399,0.5004509891
130.250000,0.9994149766,0.5007423816,0.5004494356
130.300000,0.9994155820,0.5007405279,0.5004478862
130.350000,0.9994161866,0.5007386789,0.5004463410
130.400000,0.9994167904,0.5007368346,0.5004448000
130.450000,0.9994173933,0.5007349948,0.5004432632
130.500000,0.9994179953,0.5007331596,0.5004417305
130.550000,0.9994185965,0.5007313290,0.5004402020
130.600000,0.9994191969,0.5007295029,0.5004386777
130.650000,0.9994197964,0.5007276814,0.5004371575
130.700000,0.9994203951,0.5007258645,0.5004356414
130.750000,0.9994209930,0.5007240521,0.5004341294
130.800000,0.9994215900,0.5007222442,0.5004326215
130.850000,0.9994221861,0.5007204409,0.5004311177
130.900000,0.9994227815,0.5007186420,0.5004296180
130.950000,0.9994233760,0.5007168477,0.5004281223
131.000000,0.9994239697,0.5007150578,0.5004266307
131.050000,0.9994245625,0.5007132724,0.5004251432
131.100000,0.9994251545,0.5007114914,0.5004236597
131.150000,0.9994257457,0.5007097149,0.5004221802
131.200000,0.9994263360,0.5007079429,0.5004207048
131.250000,0.9994269256,0.5007061752,0.5004192333
131.300000,0.9994275143,0.5007044120,0.5004177659
131.350000,0.9994281022,0.5007026531,0.5004163024
131.400000,0.9994286892,0.5007008987,0.5004148429
131.450000,0.9994292755,0.5006991486,0.5004133874
131.500000,0.9994298609,0.5006974030,0.5004119358
131.550000,0.9994304455,0.5006956616,0.5004104882
131.600000,0.9994310293,0.5006939246,0.5004090445
131.650000,0.9994316123,0.5006921920,0.5004076047
131.700000,0.9994321945,0.5006904637,0.5004061689
131.750000,0.9994327759,0.5006887397,0.5004047369
131.800000,0.9994333564,0.5006870200,0.5004033089
131.850000,0.9994339362,0.5006853046,0.5004018847
131.900000,0.9994345151,0.5006835935,0.5004004645
131.950000,0.9994350933,0.5006818866,0.5003990480
132.000000,0.9994356706,0.5006801840,0.5003976355
132.050000,0.9994362471,0.5006784857,0.5003962268
132.100000,0.9994368229,0.5006767916,0.5003948219
132.150000,0.9994373978,0.5006751017,0.5003934208
132.200000,0.9994379719,0.5006734161,0.5003920236
132.250000,0.9994385453,0.5006717346,0.5003906301
132.300000,0.9994391178,0.5006700574,0.5003892405
132.350000,0.9994396896,0.5006683843,0.5003878546
132.400000,0.9994402606,0.5006667155,0.5003864726
132.450000,0.9994408307,0.5006650508,0.5003850943
132.500000,0.9994414001,0.5006633902,0.5003837197
132.550000,0.9994419687,0.5006617338,0.5003823489
132.600000,0.9994425365,0.5006600815,0.5003809818
132.650000,0.9994431035,0.5006584334,0.5003796185
